ImmunizeMe - All Pts: Patient ID,ImmunizeMe - vaccines: Patient ID,Age in years,Date of birth,First name,NHS number,Sex,Surname,Deduction date,Registration date,ImmunizeMe - vaccines: Vaccination type,Preferred telephone number,ImmunizeMe - vaccines: Event date,ImmunizeMe - vaccines: Event done at ID,Patient Count
19580191,19580191,58,24-Dec-1965,Firstname,1234576955,Male,Surname,,08-May-2012,Influenza Vaccine 1,12345678,10-Oct-2012,E87750,1
19580191,19580191,58,24-Dec-1965,Firstname,1234576955,Male,Surname,,08-May-2012,Influenza Vaccine 1,12345678,31-Oct-2013,E87750,1
19580190,19580190,42,01-Dec-1981,Firstname,1234576955,Male,Surname,,12-Jun-2012,Quadrivalent influenza vaccine Split Virion inactivated (Sanofi Pasteur) 1,12345678,16-Nov-2018,E87750,1
19580070,19580070,78,01-Jul-1946,Firstname,1234576955,Female,Surname,,19-Jul-2012,Influenza Vaccine 1,12345678,18-Oct-2012,E87750,1
19580070,19580070,78,01-Jul-1946,Firstname,1234576955,Female,Surname,,19-Jul-2012,"Adjuvanted quadrivalent flu vacc (SA, inact) inj 0.5ml pfs (Seqirus UK Ltd) 1",12345678,15-Nov-2023,E87750,1
19580077,19580077,12,15-May-2012,Firstname,1234576955,Female,Surname,,05-Jul-2012,Measles/Mumps/Rubella 1,12345678,01-Aug-2013,E87750,1
19580077,19580077,12,15-May-2012,Firstname,1234576955,Female,Surname,,05-Jul-2012,DTaP/IPV/Hib 1,12345678,26-Jul-2012,E87750,1
19580078,19580078,17,19-Sep-2006,Firstname,1234576955,Male,Surname,,02-Oct-2012,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,06-Oct-2008,E87750,1
19580080,19580080,12,18-Jul-2012,Firstname,1234576955,Female,Surname,,30-Aug-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 3,12345678,01-Jul-2013,E87750,1
19580080,19580080,12,18-Jul-2012,Firstname,1234576955,Female,Surname,,30-Aug-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 2,12345678,03-Dec-2012,E87750,1
19580098,19580098,50,11-Oct-1973,Firstname,1234576955,Male,Surname,,13-Sep-2012,Pneumovax 23 1,12345678,05-Nov-2019,E87750,1
19580105,,50,18-Sep-1973,Firstname,1234576955,Male,Surname,,11-Sep-2012,unknown,12345678,,,1
19580163,,40,07-Feb-1984,Firstname,1234576955,Female,Surname,,19-Jan-2012,unknown,12345678,,,1
19580165,19580165,43,21-Apr-1981,Firstname,1234576955,Male,Surname,,24-Jan-2012,Hepatitis A 1,12345678,01-Jan-2006,E87750,1
19580145,19580145,14,25-Jan-2010,Firstname,1234576955,Female,Surname,,19-Mar-2012,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,17-Nov-2015,5.56E+11,1
19580145,19580145,14,25-Jan-2010,Firstname,1234576955,Female,Surname,,19-Mar-2012,dTaP/IPV 1st Scheduled Booster,12345678,20-Feb-2013,E87750,1
19580146,,49,28-Jul-1975,Firstname,1234576955,Male,Surname,,16-Mar-2012,unknown,12345678,,,1
19580154,19580154,12,16-Feb-2012,Firstname,1234576955,Male,Surname,,22-Mar-2012,Measles/Mumps/Rubella 1,12345678,26-Feb-2013,E87750,1
19580154,19580154,12,16-Feb-2012,Firstname,1234576955,Male,Surname,,22-Mar-2012,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,04-Oct-2022,Elsewhere,1
19580154,19580154,12,16-Feb-2012,Firstname,1234576955,Male,Surname,,22-Mar-2012,DTaP/IPV/Hib 3,12345678,12-Jul-2012,E87750,1
19580187,19580187,12,08-Apr-2012,Firstname,1234576955,Male,Surname,,11-Jun-2012,Priorix 1st Scheduled Booster,12345678,08-Dec-2015,E87750,1
19580187,19580187,12,08-Apr-2012,Firstname,1234576955,Male,Surname,,11-Jun-2012,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,16-Nov-2021,Elsewhere,1
19580186,19580186,12,16-Mar-2012,Firstname,1234576955,Male,Surname,,02-May-2012,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,02-Nov-2015,E87750,1
19580186,19580186,12,16-Mar-2012,Firstname,1234576955,Male,Surname,,02-May-2012,DTaP/IPV/Hib 3,12345678,12-Jul-2012,E87750,1
19580186,19580186,12,16-Mar-2012,Firstname,1234576955,Male,Surname,,02-May-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,17-May-2012,E87750,1
19580183,19580183,12,20-Mar-2012,Firstname,1234576955,Female,Surname,,31-Oct-2012,BCG 1,12345678,13-Aug-2012,E87750,1
19580183,19580183,12,20-Mar-2012,Firstname,1234576955,Female,Surname,,31-Oct-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 3,12345678,10-May-2013,E87750,1
19580182,19580182,12,01-May-2012,Firstname,1234576955,Male,Surname,,17-May-2012,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,16-Nov-2021,5.56E+11,1
19580182,19580182,12,01-May-2012,Firstname,1234576955,Male,Surname,,17-May-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,26-Jun-2012,E87750,1
19580182,19580182,12,01-May-2012,Firstname,1234576955,Male,Surname,,17-May-2012,Rotavirus - Oral 1,12345678,22-Aug-2012,E87750,1
19580189,19580189,12,26-Mar-2012,Firstname,1234576955,Female,Surname,,16-Aug-2012,Measles/Mumps/Rubella 1,12345678,11-Jul-2013,E87750,1
19580189,19580189,12,26-Mar-2012,Firstname,1234576955,Female,Surname,,16-Aug-2012,DTaP/IPV/Hib 3,12345678,27-Sep-2012,E87750,1
19580189,19580189,12,26-Mar-2012,Firstname,1234576955,Female,Surname,,16-Aug-2012,DTaP/IPV/Hib 2,12345678,24-Jul-2012,E87750,1
19580077,19580077,12,15-May-2012,Firstname,1234576955,Female,Surname,,05-Jul-2012,DTaP/IPV/Hib 3,12345678,04-Oct-2012,E87750,1
19580079,19580079,20,29-Feb-2004,Firstname,1234576955,Male,Surname,,02-Oct-2012,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,11-Jul-2013,E87750,1
19580078,19580078,17,19-Sep-2006,Firstname,1234576955,Male,Surname,,02-Oct-2012,dTaP/IPV 1st Scheduled Booster,12345678,06-Oct-2008,E87750,1
19580080,19580080,12,18-Jul-2012,Firstname,1234576955,Female,Surname,,30-Aug-2012,Measles/Mumps/Rubella Under 1 yr,12345678,01-Jul-2013,E87750,1
19580102,19580102,22,30-Jun-2002,Firstname,1234576955,Male,Surname,,13-Sep-2012,Influenza Vaccine 1,12345678,07-Feb-2006,3.86E+11,1
19580102,19580102,22,30-Jun-2002,Firstname,1234576955,Male,Surname,,13-Sep-2012,Influenza Vaccine 1,12345678,12-Nov-2013,E87750,1
19580102,19580102,22,30-Jun-2002,Firstname,1234576955,Male,Surname,,13-Sep-2012,Nimenrix 1,12345678,24-Mar-2017,5.56E+11,1
19580109,19580109,12,28-Aug-2012,Firstname,1234576955,Male,Surname,,28-Feb-2018,DTaP/IPV/Hib 2,12345678,05-Dec-2012,E87750,1
19580109,19580109,12,28-Aug-2012,Firstname,1234576955,Male,Surname,,28-Feb-2018,DTaP/IPV/Hib 1,12345678,02-Nov-2012,E87750,1
19580109,19580109,12,28-Aug-2012,Firstname,1234576955,Male,Surname,,28-Feb-2018,Pneumococcal polysaccharide conjugated vaccine (PCV) 2,12345678,16-Jan-2013,E87750,1
19580112,19580112,11,06-Sep-2012,Firstname,1234576955,Male,Surname,,18-Sep-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,08-Nov-2012,E87750,1
19580083,19580083,19,04-Sep-2005,Firstname,1234576955,Male,Surname,,04-Oct-2012,BCG 1,12345678,05-Sep-2005,3.86E+11,1
19580083,19580083,19,04-Sep-2005,Firstname,1234576955,Male,Surname,,04-Oct-2012,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,13-Jul-2009,3.86E+11,1
19580083,19580083,19,04-Sep-2005,Firstname,1234576955,Male,Surname,,04-Oct-2012,HIB + Meningitis C 1st Scheduled Booster,12345678,16-Jan-2007,3.86E+11,1
19580082,19580082,25,12-Apr-1999,Firstname,1234576955,Female,Surname,,04-Oct-2012,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,09-Jul-2013,E87750,1
19580089,19580089,16,13-Nov-2007,Firstname,1234576955,Male,Surname,,03-Oct-2012,DTaP/IPV/Hib 1,12345678,15-Jan-2008,E87750,1
19580094,19580094,11,14-Oct-2012,Firstname,1234576955,Female,Surname,,14-Jun-2013,Measles/Mumps/Rubella 1,12345678,15-Oct-2013,E87750,1
19580094,19580094,11,14-Oct-2012,Firstname,1234576955,Female,Surname,,14-Jun-2013,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,04-Nov-2015,E87750,1
19580094,19580094,11,14-Oct-2012,Firstname,1234576955,Female,Surname,,14-Jun-2013,Infanrix-IPV 1st Scheduled Booster,12345678,08-Aug-2016,E87750,1
19580094,19580094,11,14-Oct-2012,Firstname,1234576955,Female,Surname,,14-Jun-2013,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,17-Dec-2012,E87750,1
19580096,19580096,48,20-May-1976,Firstname,1234576955,Female,Surname,,22-Nov-2012,Repevax Booster,12345678,01-Apr-2019,E87750,1
19580117,19580117,77,08-May-1947,Firstname,1234576955,Male,Surname,,08-Jan-2013,Pneumococcal Polysaccharide Vaccination (sanofi pasteur MSD Ltd) 1,12345678,20-Oct-2015,E87750,1
19580119,19580119,11,08-Dec-2012,Firstname,1234576955,Female,Surname,,08-Jan-2013,DTaP/IPV/Hib 3,12345678,02-Apr-2013,E87750,1
19580119,19580119,11,08-Dec-2012,Firstname,1234576955,Female,Surname,,08-Jan-2013,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,08-Feb-2013,E87750,1
19580207,,59,10-Aug-1965,Firstname,1234576955,Female,Surname,,26-Feb-2013,unknown,12345678,,,1
19580231,19580231,11,19-Apr-2013,Firstname,1234576955,Female,Surname,,17-Jun-2013,DTaP/IPV/Hib 3,12345678,16-Sep-2013,E87750,1
19580231,19580231,11,19-Apr-2013,Firstname,1234576955,Female,Surname,,17-Jun-2013,DTaP/IPV/Hib 2,12345678,10-Jul-2013,E87750,1
19580240,,46,07-Feb-1978,Firstname,1234576955,Female,Surname,,09-May-2013,unknown,12345678,,,1
19582037,19582037,72,27-Jun-1952,Firstname,1234576955,Male,Surname,,31-Mar-2011,"Adjuvanted quadrivalent flu vacc (SA, inact) inj 0.5ml pfs (Seqirus UK Ltd) 1",12345678,12-Oct-2023,FE207,1
19582048,,38,20-Jul-1986,Firstname,1234576955,Male,Surname,,12-Apr-2011,unknown,12345678,,,1
19580001,19580001,13,06-Feb-2011,Firstname,1234576955,Male,Surname,,23-May-2011,Measles/Mumps/Rubella 1,12345678,17-May-2012,E87750,1
19580001,19580001,13,06-Feb-2011,Firstname,1234576955,Male,Surname,,23-May-2011,DTaP/IPV/Hib 3,12345678,16-Jun-2011,E87750,1
19580001,19580001,13,06-Feb-2011,Firstname,1234576955,Male,Surname,,23-May-2011,DTaP/IPV/Hib 2,12345678,17-May-2011,E87750,1
19580008,19580008,63,14-Feb-1961,Firstname,1234576955,Female,Surname,,15-Jan-2016,Influenza Vaccine 1,12345678,28-Oct-2013,E87750,1
19580014,19580014,13,20-May-2011,Firstname,1234576955,Female,Surname,,15-Jan-2016,Gardasil9 1,12345678,16-May-2024,5.56E+11,1
19580014,19580014,13,20-May-2011,Firstname,1234576955,Female,Surname,,15-Jan-2016,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,15-Oct-2015,E87750,1
19580014,19580014,13,20-May-2011,Firstname,1234576955,Female,Surname,,15-Jan-2016,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,25-Nov-2021,E87750,1
19580014,19580014,13,20-May-2011,Firstname,1234576955,Female,Surname,,15-Jan-2016,DTaP/IPV/Hib 3,12345678,22-Sep-2011,E87750,1
19580014,19580014,13,20-May-2011,Firstname,1234576955,Female,Surname,,15-Jan-2016,DTaP/IPV/Hib 2,12345678,23-Aug-2011,E87750,1
19580036,19580036,13,08-May-2011,Firstname,1234576955,Male,Surname,,14-Jun-2011,DTaP/IPV/Hib 3,12345678,29-Sep-2011,E87750,1
19580036,19580036,13,08-May-2011,Firstname,1234576955,Male,Surname,,14-Jun-2011,HIB + Meningitis C 1st Scheduled Booster,12345678,15-May-2012,E87750,1
19580042,19580042,13,16-Jun-2011,Firstname,1234576955,Male,Surname,,04-Aug-2011,HIB + Meningitis C 1st Scheduled Booster,12345678,16-Aug-2012,E87750,1
19580045,,43,02-Mar-1981,Firstname,1234576955,Male,Surname,,17-Nov-2011,unknown,12345678,,,1
19580020,19580020,24,02-Apr-2000,Firstname,1234576955,Female,Surname,,29-Jan-2016,BCG 1,12345678,06-Apr-2000,E87750,1
19580020,19580020,24,02-Apr-2000,Firstname,1234576955,Female,Surname,,29-Jan-2016,Measles/Mumps/Rubella Under 1 yr,12345678,02-May-2000,E87750,1
19580025,19580025,13,03-Aug-2011,Firstname,1234576955,Female,Surname,,04-Feb-2016,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,10-Dec-2021,5.56E+11,1
19580025,19580025,13,03-Aug-2011,Firstname,1234576955,Female,Surname,,04-Feb-2016,DTaP/IPV/Hib 2,12345678,17-Nov-2011,E87750,1
19580025,19580025,13,03-Aug-2011,Firstname,1234576955,Female,Surname,,04-Feb-2016,DTaP/IPV/Hib 1,12345678,12-Oct-2011,E87750,1
19580025,19580025,13,03-Aug-2011,Firstname,1234576955,Female,Surname,,04-Feb-2016,Pneumococcal polysaccharide conjugated vaccine (PCV) 3,12345678,21-Dec-2012,E87750,1
19580062,19580062,47,26-Sep-1976,Firstname,1234576955,Male,Surname,,11-Nov-2011,Influenza Vaccine 1,12345678,10-Nov-2011,E87750,1
19580131,19580131,59,02-Oct-1964,Firstname,1234576955,Female,Surname,,10-Nov-2011,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,15-Oct-2022,FMH12,1
19580132,19580132,45,09-Oct-1978,Firstname,1234576955,Female,Surname,,08-Jan-2013,Priorix 1,12345678,12-Dec-2017,E87750,1
19580143,19580143,12,22-Nov-2011,Firstname,1234576955,Male,Surname,,06-Jan-2012,Measles/Mumps/Rubella 1,12345678,30-Jan-2013,E87750,1
19580142,19580142,39,01-Jan-1985,Firstname,1234576955,Female,Surname,,23-Mar-2017,Influenza Vaccine 1,12345678,28-Oct-2013,E87750,1
19580144,19580144,13,06-Aug-2011,Firstname,1234576955,Female,Surname,,04-Jan-2012,BCG 1,12345678,19-Oct-2011,E87750,1
19580166,,31,25-Sep-1992,Firstname,1234576955,Male,Surname,,19-Jan-2012,unknown,12345678,,,1
19580145,19580145,14,25-Jan-2010,Firstname,1234576955,Female,Surname,,19-Mar-2012,DTaP/IPV/Hib 2,12345678,24-May-2010,E87750,1
19580154,19580154,12,16-Feb-2012,Firstname,1234576955,Male,Surname,,22-Mar-2012,Priorix 1st Scheduled Booster,12345678,25-Apr-2016,E87750,1
19580154,19580154,12,16-Feb-2012,Firstname,1234576955,Male,Surname,,22-Mar-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 2,12345678,12-Jul-2012,E87750,1
19580154,19580154,12,16-Feb-2012,Firstname,1234576955,Male,Surname,,22-Mar-2012,HIB + Meningitis C 1st Scheduled Booster,12345678,20-Feb-2013,E87750,1
19580156,,50,14-Jun-1974,Firstname,1234576955,Female,Surname,,14-Aug-2017,unknown,12345678,,,1
19580157,19580157,46,08-Jan-1978,Firstname,1234576955,Male,Surname,,19-Apr-2012,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,08-Nov-2023,FLE65,1
19580186,19580186,12,16-Mar-2012,Firstname,1234576955,Male,Surname,,02-May-2012,Measles/Mumps/Rubella 1,12345678,04-Nov-2013,E87750,1
19580182,19580182,12,01-May-2012,Firstname,1234576955,Male,Surname,,17-May-2012,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,15-Oct-2015,E87750,1
19580182,19580182,12,01-May-2012,Firstname,1234576955,Male,Surname,,17-May-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 3,12345678,06-Jun-2013,E87750,1
19580189,19580189,12,26-Mar-2012,Firstname,1234576955,Female,Surname,,16-Aug-2012,Priorix 1st Scheduled Booster,12345678,11-Feb-2016,E87750,1
19580189,19580189,12,26-Mar-2012,Firstname,1234576955,Female,Surname,,16-Aug-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 2,12345678,27-Sep-2012,E87750,1
19580191,19580191,58,24-Dec-1965,Firstname,1234576955,Male,Surname,,08-May-2012,Quadrivalent influenza vaccine Split Virion inactivated (Sanofi Pasteur) 1,12345678,01-Dec-2020,E87750,1
19580190,19580190,42,01-Dec-1981,Firstname,1234576955,Male,Surname,,12-Jun-2012,Typhoid 1,12345678,07-Jun-2012,E87750,1
19580190,19580190,42,01-Dec-1981,Firstname,1234576955,Male,Surname,,12-Jun-2012,Cell-based quadrivalent Flu/Vac/SA inj 0.5ml pfs (Seqirus UK Ltd) 1,12345678,14-Oct-2022,FDC23,1
19580192,,39,30-Aug-1985,Firstname,1234576955,Male,Surname,,24-May-2012,unknown,12345678,,,1
19580072,,38,13-Dec-1985,Firstname,1234576955,Female,Surname,,12-Jul-2012,unknown,12345678,,,1
19580077,19580077,12,15-May-2012,Firstname,1234576955,Female,Surname,,05-Jul-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,26-Jul-2012,E87750,1
19580078,19580078,17,19-Sep-2006,Firstname,1234576955,Male,Surname,,02-Oct-2012,DTaP/IPV/Hib 3,12345678,10-Apr-2008,E87750,1
19580078,19580078,17,19-Sep-2006,Firstname,1234576955,Male,Surname,,02-Oct-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 3,12345678,10-Apr-2008,E87750,1
19580080,19580080,12,18-Jul-2012,Firstname,1234576955,Female,Surname,,30-Aug-2012,DTaP/IPV/Hib 2,12345678,01-Nov-2012,E87750,1
19580080,19580080,12,18-Jul-2012,Firstname,1234576955,Female,Surname,,30-Aug-2012,MMRvaxPRO 1,12345678,01-Jul-2013,E87750,1
19582028,19582028,13,01-Nov-2010,Firstname,1234576955,Male,Surname,,02-Dec-2010,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,29-Dec-2010,E87750,1
19582029,19582029,13,07-Nov-2010,Firstname,1234576955,Female,Surname,,16-Dec-2010,DTaP/IPV/Hib 3,12345678,28-Feb-2011,E87750,1
19582001,,57,05-Oct-1966,Firstname,1234576955,Female,Surname,,25-Jan-2011,unknown,12345678,,,1
19582008,19582008,13,13-Jan-2011,Firstname,1234576955,Male,Surname,,21-Feb-2011,Measles/Mumps/Rubella 1,12345678,23-Feb-2012,E87750,1
19582016,,67,05-Jun-1957,Firstname,1234576955,Male,Surname,,15-Mar-2011,unknown,12345678,,,1
19582035,19582035,13,18-Jan-2011,Firstname,1234576955,Female,Surname,,28-Feb-2018,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,15-Oct-2018,5.56E+11,1
19582035,19582035,13,18-Jan-2011,Firstname,1234576955,Female,Surname,,28-Feb-2018,Repevax 1st Scheduled Booster,12345678,27-Oct-2014,E87750,1
19582035,19582035,13,18-Jan-2011,Firstname,1234576955,Female,Surname,,28-Feb-2018,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,30-Mar-2011,E87750,1
19582041,19582041,13,06-Feb-2011,Firstname,1234576955,Male,Surname,,22-Mar-2011,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,05-Apr-2011,E87750,1
19580014,19580014,13,20-May-2011,Firstname,1234576955,Female,Surname,,15-Jan-2016,BCG 1,12345678,04-Jan-2012,3.86E+11,1
19580014,19580014,13,20-May-2011,Firstname,1234576955,Female,Surname,,15-Jan-2016,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,06-Oct-2014,E87750,1
19580014,19580014,13,20-May-2011,Firstname,1234576955,Female,Surname,,15-Jan-2016,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,07-Dec-2021,5.56E+11,1
19580014,19580014,13,20-May-2011,Firstname,1234576955,Female,Surname,,15-Jan-2016,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,26-Jul-2011,E87750,1
19580036,19580036,13,08-May-2011,Firstname,1234576955,Male,Surname,,14-Jun-2011,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,10-Oct-2014,E87750,1
19580042,19580042,13,16-Jun-2011,Firstname,1234576955,Male,Surname,,04-Aug-2011,DTaP/IPV/Hib 1,12345678,11-Aug-2011,E87750,1
19580042,19580042,13,16-Jun-2011,Firstname,1234576955,Male,Surname,,04-Aug-2011,Pneumococcal polysaccharide conjugated vaccine (PCV) 3,12345678,19-Jul-2012,E87750,1
19580042,19580042,13,16-Jun-2011,Firstname,1234576955,Male,Surname,,04-Aug-2011,MMRvaxPRO 1st Scheduled Booster,12345678,30-Oct-2014,E87750,1
19580020,19580020,24,02-Apr-2000,Firstname,1234576955,Female,Surname,,29-Jan-2016,Measles/Mumps/Rubella Under 1 yr,12345678,02-Apr-2000,E87750,1
19580020,19580020,24,02-Apr-2000,Firstname,1234576955,Female,Surname,,29-Jan-2016,Gardasil 1,12345678,23-Jan-2013,3.86E+11,1
19580025,19580025,13,03-Aug-2011,Firstname,1234576955,Female,Surname,,04-Feb-2016,Influenza Vaccine 1,12345678,21-Nov-2013,E87750,1
19580025,19580025,13,03-Aug-2011,Firstname,1234576955,Female,Surname,,04-Feb-2016,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,10-Dec-2021,Elsewhere,1
19580024,19580024,18,30-Jan-2006,Firstname,1234576955,Female,Surname,,29-Aug-2024,Gardasil 2,12345678,15-May-2019,5.56E+11,1
19580129,,56,20-Feb-1968,Firstname,1234576955,Male,Surname,,10-Nov-2011,unknown,12345678,,,1
19580131,19580131,59,02-Oct-1964,Firstname,1234576955,Female,Surname,,10-Nov-2011,Quadrivalent influenza vaccine Split Virion inactivated (Sanofi Pasteur) 1,12345678,05-Oct-2018,E87750,1
19580130,,50,04-Oct-1973,Firstname,1234576955,Male,Surname,,24-Nov-2011,unknown,12345678,,,1
19580143,19580143,12,22-Nov-2011,Firstname,1234576955,Male,Surname,,06-Jan-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 2,12345678,23-Mar-2012,E87750,1
19580143,19580143,12,22-Nov-2011,Firstname,1234576955,Male,Surname,,06-Jan-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,24-Jan-2012,E87750,1
19580144,19580144,13,06-Aug-2011,Firstname,1234576955,Female,Surname,,04-Jan-2012,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,20-Oct-2014,E87750,1
19580144,19580144,13,06-Aug-2011,Firstname,1234576955,Female,Surname,,04-Jan-2012,Infanrix-IPV 1st Scheduled Booster,12345678,15-Dec-2014,E87750,1
19580144,19580144,13,06-Aug-2011,Firstname,1234576955,Female,Surname,,04-Jan-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 1,12345678,05-Oct-2011,E87750,1
19580169,19580169,12,10-Dec-2011,Firstname,1234576955,Female,Surname,,16-Jan-2012,DTaP/IPV/Hib 3,12345678,31-May-2012,E87750,1
19580169,19580169,12,10-Dec-2011,Firstname,1234576955,Female,Surname,,16-Jan-2012,MMRvaxPRO 1,12345678,19-Aug-2014,E87750,1
19580145,19580145,14,25-Jan-2010,Firstname,1234576955,Female,Surname,,19-Mar-2012,Measles/Mumps/Rubella 1st Scheduled Booster,12345678,20-Feb-2013,E87750,1
19580149,19580149,86,11-Jun-1938,Firstname,1234576955,Male,Surname,,19-Apr-2012,Comirnaty Original/Omicron BA.4-5 COVID-19 Vacc md vials Booster,12345678,16-Sep-2023,N1X3X,1
19580187,19580187,12,08-Apr-2012,Firstname,1234576955,Male,Surname,,11-Jun-2012,BCG 1,12345678,23-May-2012,E87750,1
19580186,19580186,12,16-Mar-2012,Firstname,1234576955,Male,Surname,,02-May-2012,Fluenz Tetra (AstraZeneca UK Ltd) 1,12345678,28-Nov-2017,5.56E+11,1
19580186,19580186,12,16-Mar-2012,Firstname,1234576955,Male,Surname,,02-May-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 2,12345678,12-Jul-2012,E87750,1
19580186,19580186,12,16-Mar-2012,Firstname,1234576955,Male,Surname,,02-May-2012,HIB + Meningitis C 1st Scheduled Booster,12345678,07-Oct-2013,E87750,1
19580183,19580183,12,20-Mar-2012,Firstname,1234576955,Female,Surname,,31-Oct-2012,Pneumococcal polysaccharide conjugated vaccine (PCV) 2,12345678,16-Jul-2012,E87750,1
19580182,19580182,12,01-May-2012,Firstname,1234576955,Male,Surname,,17-May-2012,DTaP/IPV/Hib 3,12345678,22-Aug-2012,E87750,1
19580182,19580182,12,01-May-2012,Firstname,1234576955,Male,Surname,,17-May-2012,Repevax 1st Scheduled Booster,12345678,13-Sep-2019,E87750,1
19580190,19580190,42,01-Dec-1981,Firstname,1234576955,Male,Surname,,12-Jun-2012,Influenza Vaccine 1,12345678,10-Dec-2012,E87750,1
19580070,19580070,78,01-Jul-1946,Firstname,1234576955,Female,Surname,,19-Jul-2012,Influenza Vaccine 1,12345678,31-Oct-2013,E87750,1
19580077,19580077,12,15-May-2012,Firstname,1234576955,Female,Surname,,05-Jul-2012,DTaP/IPV/Hib 2,12345678,23-Aug-2012,E87750,1
